0	-0.0125273	0.228623	-0.00885813	-0.562008
0	-0.0105264	0.212442	-0.00744329	-0.564458
0	-0.00869951	0.195739	-0.00615148	-0.566696
0	-0.0070466	0.178514	-0.0049827	-0.56872
0	-0.00556768	0.160767	-0.00393695	-0.570531
0	-0.00426276	0.142498	-0.00301423	-0.572129
0	-0.00313182	0.123707	-0.00221453	-0.573515
0	-0.00217488	0.104394	-0.00153787	-0.574687
0	-0.00139192	0.0845592	-0.000984237	-0.575646
0	-0.000782956	0.0642024	-0.000553633	-0.576391
0	-0.00034798	0.0433235	-0.000246059	-0.576924
0	-8.69951e-05	0.0219228	-6.15148e-05	-0.577244
0	0	0	0	-0.57735
